,stroma,plasmablast-enriched stroma,lymphoid structure,tumor-stroma boundary,myeloid-enriched stroma,tumor interior
361,0.17196731,0.22300711,0.117353745,0.14330818,0.23580065,0.10856298
362,0.25415352,0.19336183,0.082990125,0.20899485,0.08836386,0.17213579
363,0.24606891,0.18186843,0.096488416,0.18792874,0.13409643,0.15354903
364,0.20859729,0.1643201,0.11723249,0.15535708,0.21966371,0.13482936
365,0.1690538,0.17243475,0.124738045,0.13492857,0.28932723,0.10951762
366,0.1894251,0.1882883,0.11249835,0.14351831,0.260278,0.105992004
367,0.12491924,0.18338752,0.1443869,0.12898353,0.2721897,0.14613307
368,0.11404626,0.16374919,0.12145705,0.13685381,0.2688623,0.19503136
369,0.11115347,0.11631359,0.14372092,0.12911901,0.26755315,0.23213983
370,0.09035632,0.121713914,0.09673893,0.13202517,0.29410148,0.26506427
371,0.103570156,0.08667193,0.09834743,0.12836286,0.37027004,0.21277758
372,0.0897854,0.100834966,0.100997746,0.12158659,0.38486445,0.20193085
373,0.069388285,0.10041756,0.1349769,0.10410253,0.3606772,0.23043753
374,0.08034554,0.13137236,0.14264384,0.111756206,0.32672277,0.20715925
375,0.099755876,0.1372445,0.105301954,0.13439403,0.28975326,0.23355044
376,0.07078835,0.14399546,0.092271395,0.122135684,0.28847483,0.28233424
377,0.08935387,0.113138564,0.087569445,0.13527906,0.2757961,0.29886293
378,0.06991204,0.10115445,0.07327742,0.1279074,0.26054284,0.36720583
379,0.09382265,0.067597605,0.08769239,0.13068898,0.2596003,0.36059803
380,0.0643725,0.058689483,0.10539441,0.106773704,0.26403475,0.40073514
381,0.09423122,0.11568013,0.10730389,0.13262558,0.26682842,0.28333086
382,0.08804651,0.09560605,0.16026779,0.114527896,0.2711423,0.27040946
383,0.08112355,0.058550544,0.17915808,0.0994209,0.28651357,0.2952334
384,0.09417463,0.06945935,0.18641977,0.10543402,0.2893697,0.25514257
385,0.110265575,0.05863052,0.21259044,0.10145835,0.26535085,0.25170425
386,0.12017771,0.08719145,0.18422952,0.11803607,0.26478484,0.22558044
387,0.10748749,0.04010135,0.21790966,0.08652549,0.35598862,0.19198741
388,0.09649255,0.03406768,0.22411047,0.081897914,0.32984608,0.23358527
389,0.07584635,0.019803708,0.23695087,0.06644992,0.29549474,0.30545443
390,0.13412341,0.054602586,0.17890197,0.11150942,0.25937092,0.26149163
391,0.098966,0.046154354,0.15885009,0.10396897,0.2770226,0.31503803
392,0.13462736,0.05422738,0.11941903,0.1231139,0.2984622,0.27015007
393,0.1401779,0.060562924,0.12895037,0.1257314,0.27561477,0.26896265
394,0.09538759,0.04361679,0.114273004,0.11000161,0.31208646,0.32463455
395,0.09966571,0.0818145,0.08082767,0.13706215,0.30225945,0.29837054
396,0.120028935,0.059248395,0.100702494,0.12441548,0.37259063,0.22301407
397,0.10857069,0.06656809,0.061381355,0.14266571,0.3374976,0.2833166
398,0.08191328,0.046444006,0.09771536,0.111747734,0.30571166,0.3564679
399,0.077207714,0.033876058,0.084845245,0.10514872,0.32573935,0.37318283
400,0.08976075,0.037080012,0.092597455,0.10889851,0.33816767,0.33349562
401,0.12770462,0.042382393,0.068973824,0.12985155,0.35071293,0.28037474
402,0.08781419,0.03215105,0.098408334,0.10263844,0.3430391,0.33594897
403,0.09871847,0.028541688,0.09284181,0.10488969,0.32229248,0.35271594
404,0.10408198,0.018209988,0.07012063,0.09912524,0.35846567,0.34999645
405,0.1079055,0.027294599,0.0597417,0.117773965,0.3394534,0.34783077
406,0.10609663,0.03704805,0.09932966,0.11039009,0.34538522,0.30175033
407,0.17863317,0.08277015,0.07978537,0.15196873,0.32568994,0.18115266
408,0.20368376,0.03367675,0.06358723,0.13027155,0.37255114,0.19622958
409,0.20882897,0.07592285,0.049916893,0.1634884,0.3469968,0.15484604
410,0.21520722,0.041757062,0.062810235,0.12842159,0.41074607,0.14105782
411,0.2970115,0.030536626,0.03851501,0.114383705,0.41587815,0.103674956
412,0.26584652,0.022224978,0.04577253,0.10945485,0.42703182,0.12966925
413,0.2512675,0.008378555,0.047972444,0.089762144,0.39461267,0.20800665
414,0.22584406,0.015962712,0.053999703,0.10696318,0.41531903,0.18191132
415,0.18237634,0.019380458,0.06036201,0.11051952,0.4333346,0.19402713
416,0.13693269,0.010312668,0.081865884,0.0803277,0.501243,0.18931805
417,0.14476155,0.01506282,0.07288225,0.096083984,0.44234577,0.22886367
418,0.18283656,0.018574638,0.059754044,0.106534526,0.46128774,0.17101246
419,0.21878923,0.016248457,0.033983532,0.1193991,0.41714483,0.19443487
420,0.23622207,0.015406524,0.051089298,0.0936234,0.49063683,0.11302184
421,0.23644665,0.013338829,0.060674008,0.08297475,0.5057336,0.100832224
422,0.20236166,0.00975842,0.08934952,0.07566206,0.476878,0.14599039
423,0.18899399,0.028747907,0.11946487,0.09220348,0.44557002,0.12501962
424,0.24002714,0.038066383,0.08472697,0.1073901,0.41984445,0.109944955
425,0.19726682,0.037580736,0.07609355,0.10987171,0.46528766,0.113899454
426,0.2953896,0.022677612,0.0613018,0.09900143,0.40244535,0.119184166
427,0.30025655,0.013536416,0.07756414,0.06377391,0.47991493,0.06495398
428,0.27833185,0.027454384,0.11889874,0.051612314,0.4935204,0.030182289
429,0.35364017,0.020692522,0.053147018,0.06647451,0.46064207,0.045403685
430,0.24149191,0.010067274,0.08588329,0.06586019,0.5086148,0.08808256
431,0.30773327,0.007861664,0.11250566,0.044650894,0.46902165,0.05822688
432,0.2175714,0.011981621,0.18871137,0.034949783,0.51191646,0.034869354
433,0.18503849,0.012713783,0.21244158,0.04395612,0.48512888,0.06072112
434,0.15833241,0.019063167,0.19704102,0.046086032,0.5313568,0.04812056
435,0.13242587,0.009775894,0.32626012,0.020805454,0.4848158,0.025916869
436,0.18033983,0.01331607,0.23202725,0.030255519,0.51486516,0.029196147
437,0.1840108,0.03325913,0.19909662,0.044828583,0.50824916,0.030555705
438,0.16331846,0.025209567,0.21745099,0.03779407,0.5277509,0.028475972
439,0.23251313,0.029312598,0.22847104,0.039490104,0.442199,0.028014148
440,0.19823961,0.025999887,0.2182984,0.037318964,0.49394485,0.026198361
441,0.22163095,0.018630814,0.2697341,0.030819986,0.43156675,0.027617466
442,0.17525214,0.013604208,0.21120898,0.031552956,0.53969234,0.028689414
443,0.23794644,0.028159559,0.24832663,0.037140504,0.42094675,0.027480137
444,0.17252368,0.020617165,0.36379644,0.026468059,0.3895279,0.02706672
445,0.1593805,0.02097686,0.34272215,0.030337976,0.41336352,0.033218957
446,0.107278876,0.027601175,0.38502565,0.03183895,0.41010106,0.038154338
447,0.1588836,0.013348801,0.43430007,0.021060053,0.34348962,0.028917994
448,0.18315633,0.0053105657,0.42303786,0.013955235,0.3508598,0.023680203
449,0.13240531,0.0075546918,0.45032102,0.015743542,0.36758626,0.026389195
450,0.10496507,0.0069515924,0.45079863,0.016698953,0.38734078,0.03324491
451,0.0991714,0.010276164,0.477984,0.02463431,0.32767507,0.060259037
452,0.08258211,0.005816001,0.50144166,0.021865536,0.30739555,0.080899134
453,0.08937148,0.0051034135,0.48428935,0.017931586,0.34864426,0.054659884
454,0.080628395,0.0087376125,0.5551778,0.02011427,0.2782992,0.057042696
455,0.13292368,0.010890774,0.43558508,0.033974197,0.2919621,0.09466423
456,0.09392152,0.00627325,0.46514297,0.015829923,0.38458207,0.03425026
457,0.10195245,0.005109114,0.46059117,0.013509051,0.39071175,0.028126517
458,0.06404,0.0024243023,0.5280128,0.008780132,0.36942768,0.027315116
459,0.07362029,0.0034418977,0.5156635,0.010055525,0.37125295,0.025965849
460,0.09120225,0.004259253,0.52266544,0.012672531,0.33517468,0.03402585
461,0.06374926,0.0036073679,0.48478645,0.01133789,0.40615252,0.030366497
462,0.05804436,0.0030521678,0.4562918,0.010586549,0.44335258,0.02867248
463,0.08753169,0.004053271,0.37466946,0.013922447,0.49170187,0.028121233
464,0.08158247,0.006279349,0.36941722,0.01730716,0.4932924,0.032121394
465,0.07194928,0.0047217812,0.37180692,0.014151639,0.5098671,0.027503395
466,0.08652064,0.005948199,0.32548803,0.019675951,0.5255867,0.036780395
467,0.06278092,0.0043450566,0.34215915,0.01395073,0.54973465,0.027029486
468,0.06158782,0.007259386,0.41839343,0.015835647,0.466175,0.030748755
469,0.088574134,0.00895017,0.3957082,0.020173589,0.45052403,0.03606987
470,0.0518456,0.004942478,0.3803935,0.016680053,0.50291663,0.043221753
471,0.04145079,0.0030786134,0.39471275,0.014417242,0.49449545,0.05184512
472,0.03500606,0.0023308808,0.41665053,0.012205935,0.48224735,0.05155929
473,0.07075382,0.0053910967,0.40192747,0.017447034,0.46204916,0.042431425
474,0.07560636,0.0033161838,0.37676403,0.017496599,0.47191086,0.05490603
475,0.105632246,0.0025929352,0.3209474,0.014815296,0.5207687,0.03524334
476,0.058718804,0.0043651853,0.37059018,0.01873498,0.49208266,0.05550826
477,0.08375171,0.007623947,0.33185834,0.028960358,0.47621915,0.07158649
478,0.09091197,0.0034024403,0.32508102,0.020524826,0.50088793,0.059191827
479,0.067769624,0.0027153082,0.32340676,0.015094763,0.550672,0.040341523
480,0.06596653,0.0034554529,0.33807144,0.016676707,0.53155565,0.04427421
481,0.09547063,0.003890369,0.28807062,0.02071519,0.54482144,0.04703169
482,0.1459661,0.005384358,0.27370453,0.024075368,0.50736284,0.043506883
483,0.11511146,0.0045869006,0.29767278,0.01946331,0.5269134,0.036252134
484,0.14526258,0.0042724446,0.26266125,0.019115716,0.5375764,0.031111643
485,0.1230396,0.0037877269,0.23177877,0.020900436,0.5839346,0.03655881
486,0.14242934,0.0028017077,0.21845461,0.019408898,0.5804576,0.036447816
487,0.1590127,0.0048846984,0.17650166,0.034495275,0.56082934,0.06427629
488,0.19216035,0.0037642592,0.15376464,0.031978264,0.55881745,0.059514996
489,0.21054047,0.0020021354,0.13008201,0.0251946,0.5804961,0.051684666
490,0.23717976,0.0020505702,0.18143077,0.017464917,0.5300103,0.031863715
491,0.274443,0.0067699077,0.1538036,0.03186846,0.4946664,0.038448576
492,0.17419414,0.007992838,0.24508695,0.029656027,0.49940473,0.043665297
493,0.19833177,0.008396416,0.3021993,0.027870927,0.41624922,0.04695233
494,0.19685577,0.007904106,0.30615708,0.02434853,0.42697135,0.037763145
495,0.22678399,0.007382145,0.23086391,0.027774671,0.46913564,0.038059592
496,0.20661777,0.015845213,0.2519245,0.03714973,0.44546214,0.043000575
497,0.2050857,0.025480982,0.25958094,0.041927896,0.42769668,0.04022788
498,0.20526761,0.010837412,0.2584537,0.028078105,0.46439976,0.032963432
499,0.19479492,0.033076767,0.2853095,0.04723742,0.39123103,0.048350472
500,0.2647053,0.11664889,0.2389857,0.0724902,0.26532793,0.04184195
501,0.35157242,0.11254752,0.2160715,0.09836565,0.15399751,0.06744533
502,0.5718672,0.09933608,0.13013072,0.088505134,0.07064561,0.03951525
503,0.47708583,0.020645985,0.14745605,0.07732919,0.1571054,0.12037747
504,0.4214059,0.010197152,0.16221172,0.062674955,0.1948498,0.14866048
505,0.42714953,0.017663157,0.102279104,0.0786981,0.25192636,0.122283764
506,0.40269303,0.009127433,0.032460425,0.10397822,0.21830362,0.23343733
507,0.13088249,0.006113222,0.012934719,0.1171495,0.21074055,0.5221795
508,0.14207423,0.014165175,0.008409108,0.16952965,0.17164098,0.49418077
509,0.22434868,0.022137702,0.009650443,0.20368469,0.10250278,0.43767574
510,0.15936495,0.0070792027,0.0052828826,0.15762347,0.06445549,0.6061941
511,0.06404957,0.0036257305,0.0027722556,0.11077154,0.040757447,0.7780235
512,0.04293653,0.0023127664,0.003308446,0.08070569,0.025352884,0.8453837
513,0.21200238,0.30763477,0.18971255,0.1301697,0.08092652,0.07955408
514,0.38603657,0.3025131,0.016673543,0.24091983,0.0060305274,0.04782643
515,0.21004087,0.44391403,0.042757623,0.1858727,0.029521653,0.08789311
516,0.33837533,0.33616695,0.024846667,0.21940187,0.02286173,0.058347452
517,0.40467098,0.21383885,0.021046616,0.23029108,0.059132352,0.0710201
518,0.29112732,0.27342388,0.032950703,0.211469,0.10995426,0.08107483
519,0.4704244,0.21787386,0.030599702,0.1800709,0.055549864,0.045481265
520,0.38096768,0.31159425,0.03712613,0.19066967,0.02930474,0.05033749
521,0.33932355,0.21400373,0.029384116,0.24012116,0.07197589,0.105191596
522,0.29452384,0.2800233,0.041724116,0.23700818,0.024677,0.1220436
523,0.22209951,0.29105827,0.045061827,0.21122381,0.110447094,0.12010946
524,0.26557153,0.27377078,0.032343153,0.24121016,0.05604514,0.13105924
525,0.36616606,0.2900104,0.029935807,0.22135545,0.025688097,0.06684419
526,0.3339645,0.3763807,0.055930737,0.16792478,0.01965974,0.046139553
527,0.3241946,0.4200536,0.051794015,0.1503874,0.019509638,0.03406075
528,0.20827049,0.5084489,0.060045645,0.1450525,0.023528561,0.054653898
529,0.20832023,0.497482,0.10022579,0.11950764,0.029651478,0.04481283
530,0.15027472,0.53432405,0.11745923,0.10632519,0.034803327,0.05681344
531,0.09147116,0.49682406,0.07081572,0.13056552,0.05598775,0.15433578
532,0.12321181,0.3809785,0.10787551,0.15551136,0.014649181,0.21777363
533,0.12794624,0.37830773,0.12688221,0.15253751,0.00943231,0.20489398
534,0.09414291,0.3858453,0.10690605,0.13705023,0.02650316,0.24955232
535,0.1295825,0.33536476,0.10869357,0.16621383,0.012592578,0.24755277
536,0.12086361,0.32004794,0.09748803,0.16371275,0.032156207,0.2657314
537,0.11868515,0.34250042,0.104691155,0.16144611,0.009294593,0.2633826
538,0.12904406,0.32753292,0.06215985,0.1841744,0.007825125,0.28926367
539,0.07893832,0.3110848,0.069501914,0.14485101,0.01634591,0.37927806
540,0.09681789,0.30147347,0.0935441,0.15405677,0.008353246,0.34575447
541,0.10606938,0.28847903,0.10292704,0.15950695,0.009747821,0.3332698
542,0.10512084,0.31862128,0.080358505,0.16221164,0.012854947,0.32083273
543,0.11611797,0.2729206,0.1444017,0.15370385,0.018627029,0.29422885
544,0.12751801,0.32091266,0.107807234,0.16407396,0.03083986,0.24884827
545,0.08759478,0.3249165,0.084126644,0.14383912,0.06326946,0.29625347
546,0.079486795,0.34307683,0.10407982,0.13114923,0.050712425,0.2914949
547,0.10114969,0.46168247,0.098930284,0.13358139,0.014520959,0.19013518
548,0.12946679,0.43249378,0.09325923,0.1550064,0.010358679,0.17941512
549,0.1029972,0.39354405,0.083446525,0.1495044,0.03442689,0.23608096
550,0.10116328,0.28926417,0.095190175,0.15569998,0.02742037,0.33126196
551,0.071920305,0.28262606,0.06346513,0.1416294,0.047196295,0.3931628
552,0.096995994,0.34241143,0.08048479,0.15149477,0.039978478,0.2886345
553,0.08203265,0.34419373,0.0640399,0.14671467,0.031108124,0.3319109
554,0.09999918,0.3942637,0.08744253,0.14531343,0.049942467,0.2230387
555,0.10198836,0.4339313,0.12109324,0.12268802,0.07547162,0.14482747
556,0.11403274,0.3886575,0.1356573,0.13602893,0.047319204,0.17830431
557,0.066677555,0.24862827,0.1403945,0.1127326,0.15138662,0.28018045
558,0.07208413,0.2913781,0.08893889,0.12860186,0.13468263,0.28431433
559,0.095372714,0.30055645,0.08863959,0.14830409,0.08408331,0.28304386
560,0.07013326,0.29368904,0.0847897,0.12757787,0.14620568,0.27760443
561,0.062283196,0.23087345,0.110419646,0.114073135,0.19492452,0.28742602
562,0.084984384,0.28363195,0.15261295,0.123973176,0.11170776,0.2430897
563,0.12687504,0.32399136,0.14008915,0.14020811,0.10724079,0.16159555
564,0.079630636,0.33843085,0.14405142,0.117228106,0.10946778,0.21119118
565,0.07927473,0.27431402,0.14708644,0.12209126,0.111395635,0.26583794
566,0.07694367,0.3002941,0.14895977,0.1176414,0.11978549,0.23637551
567,0.11087479,0.40802473,0.17722236,0.112846315,0.06367321,0.12735865
568,0.13852791,0.45375395,0.14783639,0.12467159,0.025246253,0.10996392
569,0.18332133,0.38907403,0.16269098,0.14390634,0.0120535595,0.108953774
570,0.111034155,0.29142025,0.22717047,0.121676244,0.06487299,0.18382592
571,0.091509655,0.25941688,0.179956,0.12279195,0.11926402,0.22706148
572,0.11941754,0.2748811,0.1860394,0.14115292,0.049065493,0.22944355
573,0.12985767,0.25532824,0.1859221,0.1486413,0.043099478,0.23715122
574,0.07187562,0.17182903,0.24554911,0.1053269,0.101825655,0.30359364
575,0.11804534,0.251841,0.20185907,0.12855148,0.11862017,0.18108289
576,0.14550099,0.3155402,0.19662671,0.12810138,0.088703774,0.12552693
577,0.11384465,0.28962517,0.24269362,0.113340765,0.09061243,0.14988339
578,0.12638704,0.2592676,0.23691106,0.11821299,0.11388735,0.14533395
579,0.1339054,0.24590003,0.1845568,0.14573346,0.08647824,0.20342614
580,0.15689416,0.2753927,0.17474036,0.15176667,0.073282935,0.16792317
581,0.23094037,0.24495839,0.21736877,0.15661214,0.031185137,0.11893522
582,0.1694708,0.2120826,0.27281827,0.14341763,0.034804,0.16740677
583,0.15049526,0.19058341,0.24645787,0.14659947,0.054133613,0.21173032
584,0.18557677,0.20039222,0.20508273,0.17618838,0.027442567,0.2053173
585,0.12557432,0.19805881,0.2257884,0.13904047,0.07042896,0.24110907
586,0.13130124,0.20073856,0.18638234,0.15368912,0.049766082,0.2781226
587,0.17506625,0.1884036,0.19027452,0.17644928,0.03708979,0.23271658
588,0.20169464,0.21312977,0.16773535,0.18765594,0.03213475,0.19764952
589,0.26503694,0.18607481,0.14385556,0.20439242,0.029432649,0.17120762
590,0.1620185,0.25852045,0.12001578,0.17432879,0.077172056,0.20794445
591,0.22146727,0.21933964,0.0989904,0.20680705,0.050537683,0.2028579
592,0.21557485,0.23287475,0.086594224,0.21024832,0.044166423,0.21054146
593,0.1764371,0.21818213,0.06732625,0.20582457,0.07171157,0.26051837
594,0.15231827,0.18177329,0.07211291,0.19210306,0.097416915,0.30427554
595,0.1606281,0.19969597,0.09721149,0.18681362,0.08475634,0.2708945
596,0.14001381,0.22793436,0.07978001,0.18043505,0.10359898,0.2682377
597,0.19575252,0.19435075,0.09922046,0.18743612,0.12717055,0.19606958
598,0.10378157,0.18769993,0.091402546,0.1459056,0.23436117,0.23684911
599,0.10700281,0.1552949,0.12840183,0.13357766,0.25742662,0.21829616
600,0.124859825,0.19861983,0.05568576,0.17066473,0.24913184,0.20103803
601,0.1145539,0.23368666,0.07022529,0.15765458,0.22978249,0.1940971
602,0.10326792,0.20483087,0.09062235,0.14591777,0.22775212,0.22760892
603,0.08760071,0.17932512,0.107794836,0.13037671,0.25182563,0.24307695
604,0.10119931,0.15996061,0.07760161,0.14578722,0.28542677,0.23002447
605,0.1275992,0.15525028,0.06350834,0.16347066,0.29384503,0.19632652
606,0.115199804,0.11614403,0.048184365,0.16288805,0.34338447,0.21419926
607,0.10703517,0.13130184,0.033236828,0.17769437,0.29526156,0.25547025
608,0.085409105,0.103979014,0.05032263,0.14592469,0.32721102,0.2871536
609,0.10153156,0.08362342,0.036733743,0.15873285,0.3717486,0.24762993
610,0.09394604,0.09613133,0.05684421,0.13757658,0.42491615,0.19058572
611,0.101622306,0.13403578,0.07574188,0.12207484,0.45289567,0.113629594
612,0.1082611,0.12410611,0.08297446,0.13401842,0.39181247,0.1588274
613,0.1024661,0.1667427,0.06593754,0.14176898,0.36396316,0.15912157
614,0.10398973,0.1443767,0.11153347,0.12937029,0.3341703,0.17655954
615,0.11054375,0.16032653,0.13548316,0.12364675,0.3203257,0.1496741
616,0.13462283,0.17778018,0.1370519,0.12344267,0.31499335,0.11210901
617,0.15905155,0.18289407,0.109418646,0.12693703,0.33248356,0.08921513
618,0.1122124,0.19655262,0.16465104,0.10220361,0.33206713,0.09231321
619,0.1881918,0.18741772,0.19238684,0.104163475,0.25857174,0.069268435
620,0.18609057,0.21537392,0.17930664,0.11077545,0.23591247,0.07254092
621,0.22568816,0.23618034,0.14432389,0.13010329,0.18923679,0.07446756
622,0.24828649,0.24577726,0.19324055,0.09586061,0.17586514,0.040969945
623,0.22012508,0.2488151,0.18165687,0.089404814,0.22256193,0.037436258
624,0.16100998,0.24060324,0.20616847,0.09167564,0.24404646,0.056496207
625,0.2092918,0.23950924,0.2032914,0.112506434,0.16685334,0.06854786
626,0.2579837,0.17037651,0.21643363,0.10175734,0.19201788,0.061430957
627,0.16808158,0.17312957,0.22238135,0.103690416,0.24775437,0.08496264
628,0.15383455,0.20001899,0.23200704,0.09384992,0.24847963,0.07180985
629,0.15608765,0.24073966,0.23147342,0.081585355,0.2412757,0.048838124
630,0.1625227,0.24198079,0.25659147,0.085246764,0.19752018,0.056138113
631,0.14828035,0.21995848,0.24721181,0.09723442,0.20570561,0.08160928
632,0.15131597,0.18135786,0.19745189,0.10885346,0.26641878,0.094601996
633,0.1351141,0.1201034,0.26524243,0.09957582,0.25856996,0.12139431
634,0.13400294,0.15817262,0.22093228,0.09635691,0.30217972,0.08835556
635,0.18457183,0.10900665,0.23499377,0.09201043,0.2972155,0.08220186
636,0.1672301,0.12955594,0.2018653,0.08865714,0.3501648,0.06252681
637,0.1629708,0.14280939,0.18541314,0.1054401,0.31686333,0.08650327
638,0.17221874,0.09202923,0.20774373,0.09916561,0.32674193,0.102100804
639,0.18189,0.121574186,0.1570013,0.13026877,0.27142265,0.13784306
640,0.28965175,0.1449908,0.13269505,0.15025605,0.16457464,0.11783164
641,0.18026164,0.16625087,0.1281707,0.12508051,0.31029585,0.089940414
642,0.17935629,0.118753284,0.15953828,0.12102621,0.30428472,0.11704116
643,0.2715532,0.10283015,0.085373044,0.13748944,0.2987952,0.10395898
644,0.18355307,0.13817374,0.12146679,0.13750376,0.2986117,0.12069094
645,0.21332161,0.19352934,0.123766445,0.16147478,0.17518228,0.13272552
646,0.17160024,0.109822355,0.108981095,0.15135746,0.25974038,0.19849846
647,0.19000849,0.08201143,0.117942855,0.14210188,0.2559286,0.21200669
648,0.17171326,0.06020391,0.108483456,0.13026108,0.33513427,0.19420403
649,0.19031537,0.07774271,0.1322149,0.13093597,0.29605228,0.17273884
650,0.1943285,0.077935494,0.14951502,0.123167984,0.30101448,0.15403855
651,0.23749605,0.08884028,0.10584003,0.12705728,0.33144557,0.10932079
652,0.19131774,0.06967468,0.152337,0.11459985,0.334612,0.13745879
653,0.2241107,0.034743197,0.20674677,0.09187922,0.2743715,0.16814858
654,0.1857128,0.025627514,0.24231291,0.08285688,0.25238198,0.21110794
655,0.14285268,0.031605795,0.24699232,0.08644088,0.2568103,0.23529805
656,0.13436705,0.033300176,0.2395094,0.08591925,0.29323095,0.21367317
657,0.1690554,0.04153492,0.23280166,0.09557139,0.26504812,0.1959885
658,0.15959391,0.038121648,0.2561887,0.088861294,0.26137096,0.1958635
659,0.14977352,0.061036315,0.25111273,0.10191847,0.239153,0.19700594
660,0.13578844,0.037102386,0.25959986,0.086198896,0.27438286,0.20692755
661,0.11155719,0.030910576,0.25427148,0.08000065,0.280959,0.24230108
662,0.13377626,0.043572534,0.25588623,0.09020083,0.26815736,0.20840687
663,0.11119338,0.033545047,0.23026226,0.08357797,0.31763315,0.22378819
664,0.10879827,0.046763953,0.22571689,0.092641465,0.28394946,0.24212992
665,0.09982576,0.06790196,0.18287265,0.10597675,0.30324566,0.24017723
666,0.075226985,0.03218078,0.21336737,0.07807557,0.3132127,0.28793666
667,0.12164966,0.053546358,0.27209786,0.09231702,0.2365967,0.22379243
668,0.13153031,0.033916313,0.28351563,0.081793666,0.24134636,0.2278977
669,0.079082705,0.022108058,0.29557672,0.0630874,0.27637047,0.2637747
670,0.09295239,0.016732033,0.25856557,0.06323322,0.32791904,0.2405977
671,0.092388585,0.015669174,0.28064564,0.060508505,0.29161158,0.25917646
672,0.08240933,0.010843736,0.29446748,0.05050976,0.3333341,0.22843565
673,0.07896264,0.010117663,0.3081359,0.047354814,0.3434382,0.2119908
674,0.07613931,0.0045673153,0.25624907,0.040083412,0.38155198,0.24140893
675,0.07768436,0.006905398,0.31298313,0.040533714,0.36956012,0.19233322
676,0.06763977,0.005671997,0.32207093,0.037289023,0.33685833,0.23047
677,0.05379773,0.0069767656,0.35024452,0.03619862,0.31827533,0.23450708
678,0.06261094,0.008585392,0.33052623,0.040884286,0.34503213,0.21236105
679,0.07819812,0.011523398,0.25912067,0.052004453,0.40414336,0.19501011
680,0.08209745,0.009660545,0.17694439,0.05655942,0.47596446,0.19877373
681,0.08900091,0.0071286196,0.17303473,0.05440842,0.44384643,0.23258093
682,0.0706898,0.008372239,0.184134,0.05329817,0.42873037,0.2547754
683,0.10031176,0.008469911,0.19830638,0.056961317,0.40171847,0.2342322
684,0.100596026,0.005234369,0.22596666,0.04753861,0.35555252,0.26511186
685,0.098927274,0.008420636,0.17138277,0.06029556,0.3825739,0.27839988
686,0.096686,0.0073888022,0.18518414,0.05591279,0.3958477,0.25898063
687,0.11116227,0.00823605,0.24894907,0.05296275,0.361501,0.21718885
688,0.10220672,0.0049530375,0.25833488,0.044060174,0.34193417,0.24851109
689,0.08603038,0.007181074,0.2198934,0.049618874,0.42208618,0.2151901
690,0.09922928,0.0063728224,0.14438045,0.056850154,0.45227376,0.2408935
691,0.13693513,0.010883105,0.103299916,0.0787505,0.40111923,0.26901212
692,0.11172978,0.012265114,0.24833347,0.05754358,0.39940876,0.17071922
693,0.11519538,0.012139236,0.2381476,0.0604362,0.37859127,0.19549033
694,0.10503434,0.010764382,0.29310814,0.046732053,0.4108533,0.13350779
695,0.13483965,0.014275913,0.2723957,0.045223862,0.45163748,0.081627384
696,0.14068118,0.012423183,0.27251396,0.03737017,0.47808886,0.05892264
697,0.069509186,0.018987354,0.36184266,0.033873163,0.45383382,0.061953828
698,0.07908857,0.016303034,0.3675431,0.03269946,0.44283018,0.061535668
699,0.09231109,0.013906983,0.38685805,0.030355074,0.41741225,0.059156485
700,0.08334948,0.010761428,0.3782473,0.0259652,0.44999135,0.05168523
701,0.05740996,0.008901199,0.43787968,0.021344388,0.4208144,0.05365039
702,0.07067355,0.0055863895,0.4226684,0.016943797,0.44297788,0.041149925
703,0.069969766,0.007505933,0.37778848,0.023282776,0.46476728,0.056685727
704,0.080069155,0.010574774,0.32804993,0.030081827,0.4898853,0.061339017
705,0.10356041,0.0069854637,0.3170452,0.023462906,0.50565994,0.043286078
706,0.05449896,0.0051421146,0.36010858,0.020044535,0.50311553,0.057090297
707,0.0688884,0.0041042166,0.32744846,0.018960522,0.5322524,0.048345976
708,0.058963582,0.0044104503,0.32545906,0.017155668,0.5546437,0.03936756
709,0.09429748,0.0054938206,0.3361021,0.017442064,0.51592696,0.030737616
710,0.08200285,0.007820665,0.38909906,0.019467287,0.46455464,0.037055463
711,0.06488992,0.0045195846,0.3868082,0.015182354,0.493102,0.035497893
712,0.0785245,0.009727291,0.37969163,0.021797966,0.47091937,0.03933928
713,0.08397379,0.0059965355,0.29809877,0.021784091,0.5487185,0.041428346
714,0.08921601,0.006391385,0.30035087,0.025651837,0.52363265,0.05475721
715,0.11642319,0.0066767577,0.31572217,0.02789403,0.47162703,0.06165687
716,0.08849951,0.010810948,0.31094694,0.034676578,0.4810753,0.073990695
717,0.10538017,0.007361707,0.28414866,0.03336936,0.49279907,0.07694098
718,0.077025294,0.0049191313,0.28406918,0.02432502,0.55084884,0.058812596
719,0.14871933,0.011025524,0.23898682,0.036789216,0.51122284,0.05325629
720,0.11066501,0.0066547375,0.21840996,0.039550766,0.5344484,0.0902712
721,0.1620787,0.0051193866,0.26030365,0.023352567,0.50920177,0.039943915
722,0.11181011,0.00612133,0.39466977,0.01794338,0.43432736,0.03512808
723,0.091139086,0.0046631787,0.40395072,0.014469374,0.45598066,0.02979701
724,0.072338656,0.0025375576,0.40365738,0.011902675,0.47620067,0.03336305
725,0.12442725,0.0031369836,0.34151834,0.014948225,0.48309013,0.032879118
726,0.08783865,0.003859608,0.2924526,0.018202642,0.55964047,0.038005985
